Group_Name_artist_album,Years_Active_artist_album,album_id,Hit,url_album,release_date_album,name_album,track_id,name_track,popularity_track,spotify_embed_url_track,popularity_album,artist_id_artist_album,duration_ms_track,explicit_track,acousticness_tf,danceability_tf,energy_tf,instrumentalness_tf,key_tf,liveness_tf,loudness_tf,mode_tf,speechiness_tf,tempo_tf,time_signature_tf,valence_tf
Tom Petty (solo),1989-2006,1CvE8Bp9CDOArk2aL3NuC4,1,https://i.scdn.co/image/bfe6a8066ddef180ea36d2770d36c52e0592433d,7/21/2006,Highway Companion (U.S. Version),7tSt526i6jm3zmhUfbXZHX,Saving Grace,44,https://embed.spotify.com/?uri=spotify:track:7tSt526i6jm3zmhUfbXZHX,45,2UZMlIwnkgAEDBsw1Rejkn,226200,FALSE,0.137,0.33,0.798,0.000269,2,0.13,-4.23,1,0.0381,142.287,4,0.78
Tom Petty (solo),1989-2006,1CvE8Bp9CDOArk2aL3NuC4,1,https://i.scdn.co/image/bfe6a8066ddef180ea36d2770d36c52e0592433d,7/21/2006,Highway Companion (U.S. Version),4MXCpUjTFXgbmANvLzdVVl,Square One,43,https://embed.spotify.com/?uri=spotify:track:4MXCpUjTFXgbmANvLzdVVl,45,2UZMlIwnkgAEDBsw1Rejkn,204826,FALSE,0.794,0.769,0.305,0,6,0.133,-10.56,1,0.0311,109.205,4,0.264
Tom Petty (solo),1989-2006,1CvE8Bp9CDOArk2aL3NuC4,0,https://i.scdn.co/image/bfe6a8066ddef180ea36d2770d36c52e0592433d,7/21/2006,Highway Companion (U.S. Version),2C2QJ1kBUKQu6Iby6RvD2V,Flirting With Time,39,https://embed.spotify.com/?uri=spotify:track:2C2QJ1kBUKQu6Iby6RvD2V,45,2UZMlIwnkgAEDBsw1Rejkn,194466,FALSE,0.0784,0.592,0.746,0,7,0.194,-3.039,1,0.0297,119.229,4,0.676
Tom Petty (solo),1989-2006,1CvE8Bp9CDOArk2aL3NuC4,1,https://i.scdn.co/image/bfe6a8066ddef180ea36d2770d36c52e0592433d,7/21/2006,Highway Companion (U.S. Version),6p7KoBh8MokMaKBPJrIzPu,Down South,40,https://embed.spotify.com/?uri=spotify:track:6p7KoBh8MokMaKBPJrIzPu,45,2UZMlIwnkgAEDBsw1Rejkn,205333,FALSE,0.0262,0.663,0.683,0.000186,2,0.107,-5.421,1,0.0251,111.361,4,0.824
Tom Petty (solo),1989-2006,1CvE8Bp9CDOArk2aL3NuC4,0,https://i.scdn.co/image/bfe6a8066ddef180ea36d2770d36c52e0592433d,7/21/2006,Highway Companion (U.S. Version),0fsotzgUEEi5x8tySnRy8f,Jack,37,https://embed.spotify.com/?uri=spotify:track:0fsotzgUEEi5x8tySnRy8f,45,2UZMlIwnkgAEDBsw1Rejkn,148586,FALSE,0.322,0.869,0.484,3.99E-06,2,0.103,-6.483,1,0.032,115.206,4,0.705
Tom Petty (solo),1989-2006,1CvE8Bp9CDOArk2aL3NuC4,0,https://i.scdn.co/image/bfe6a8066ddef180ea36d2770d36c52e0592433d,7/21/2006,Highway Companion (U.S. Version),4dvALqAQM2qnmEcnhJ2Vfz,Turn This Car Around,38,https://embed.spotify.com/?uri=spotify:track:4dvALqAQM2qnmEcnhJ2Vfz,45,2UZMlIwnkgAEDBsw1Rejkn,238360,FALSE,0.258,0.733,0.331,0.00147,2,0.136,-4.895,1,0.0289,144.371,4,0.679
Tom Petty (solo),1989-2006,1CvE8Bp9CDOArk2aL3NuC4,0,https://i.scdn.co/image/bfe6a8066ddef180ea36d2770d36c52e0592433d,7/21/2006,Highway Companion (U.S. Version),3Mtqb820UdJnRk0gn70oKO,Big Weekend,36,https://embed.spotify.com/?uri=spotify:track:3Mtqb820UdJnRk0gn70oKO,45,2UZMlIwnkgAEDBsw1Rejkn,195426,FALSE,0.0242,0.581,0.912,0.00014,2,0.2,-3.576,1,0.0324,97.171,4,0.836
Tom Petty (solo),1989-2006,1CvE8Bp9CDOArk2aL3NuC4,0,https://i.scdn.co/image/bfe6a8066ddef180ea36d2770d36c52e0592433d,7/21/2006,Highway Companion (U.S. Version),49XpWZO5HVebXqtJIZdh1U,Night Driver,36,https://embed.spotify.com/?uri=spotify:track:49XpWZO5HVebXqtJIZdh1U,45,2UZMlIwnkgAEDBsw1Rejkn,267346,FALSE,0.27,0.658,0.602,0,2,0.0812,-5.919,1,0.0231,98.125,4,0.536
Tom Petty (solo),1989-2006,1CvE8Bp9CDOArk2aL3NuC4,0,https://i.scdn.co/image/bfe6a8066ddef180ea36d2770d36c52e0592433d,7/21/2006,Highway Companion (U.S. Version),0nmdWx4vUUBg33w3TAqWdF,Damaged By Love,39,https://embed.spotify.com/?uri=spotify:track:0nmdWx4vUUBg33w3TAqWdF,45,2UZMlIwnkgAEDBsw1Rejkn,202973,FALSE,0.101,0.557,0.64,7.56E-05,9,0.0848,-6.653,1,0.023,86.189,4,0.548
Tom Petty (solo),1989-2006,1CvE8Bp9CDOArk2aL3NuC4,0,https://i.scdn.co/image/bfe6a8066ddef180ea36d2770d36c52e0592433d,7/21/2006,Highway Companion (U.S. Version),2OeRc8W4G3ILCDsAefDTWE,This Old Town,37,https://embed.spotify.com/?uri=spotify:track:2OeRc8W4G3ILCDsAefDTWE,45,2UZMlIwnkgAEDBsw1Rejkn,255840,FALSE,0.187,0.791,0.499,6.34E-06,0,0.0954,-5.681,1,0.029,136.296,4,0.59
Tom Petty (solo),1989-2006,1CvE8Bp9CDOArk2aL3NuC4,0,https://i.scdn.co/image/bfe6a8066ddef180ea36d2770d36c52e0592433d,7/21/2006,Highway Companion (U.S. Version),01OGmiOO9h75OSQoEG4zc5,Ankle Deep,34,https://embed.spotify.com/?uri=spotify:track:01OGmiOO9h75OSQoEG4zc5,45,2UZMlIwnkgAEDBsw1Rejkn,203146,FALSE,0.0204,0.703,0.827,0.000278,0,0.324,-4.793,1,0.0262,120.202,4,0.75
Tom Petty (solo),1989-2006,1CvE8Bp9CDOArk2aL3NuC4,0,https://i.scdn.co/image/bfe6a8066ddef180ea36d2770d36c52e0592433d,7/21/2006,Highway Companion (U.S. Version),2XV9IIAgqpKyZOaxgvbqcr,The Golden Rose,34,https://embed.spotify.com/?uri=spotify:track:2XV9IIAgqpKyZOaxgvbqcr,45,2UZMlIwnkgAEDBsw1Rejkn,283146,FALSE,0.716,0.616,0.435,0.000392,7,0.085,-7.297,1,0.0291,122.218,3,0.202
Tom Petty (solo),1989-2006,3ZGUBwDiY5HPOcWv4SBPQg,1,https://i.scdn.co/image/3b7937284e17b5381de756cdbbdec6024cc4ae1d,10/21/1994,Wildflowers,2Pr1nZpt8A8WP7QYpyq6L3,Wildflowers,58,https://embed.spotify.com/?uri=spotify:track:2Pr1nZpt8A8WP7QYpyq6L3,57,2UZMlIwnkgAEDBsw1Rejkn,190320,FALSE,0.588,0.537,0.315,2.29E-05,5,0.206,-13.79,1,0.0271,86.813,4,0.598
Tom Petty (solo),1989-2006,3ZGUBwDiY5HPOcWv4SBPQg,1,https://i.scdn.co/image/3b7937284e17b5381de756cdbbdec6024cc4ae1d,10/21/1994,Wildflowers,7MooGz4ZPE4bNxjFegR6Jx,You Don't Know How It Feels,61,https://embed.spotify.com/?uri=spotify:track:7MooGz4ZPE4bNxjFegR6Jx,57,2UZMlIwnkgAEDBsw1Rejkn,289440,FALSE,0.119,0.765,0.502,0.0011,9,0.171,-7.393,1,0.0321,144.204,4,0.841
Tom Petty (solo),1989-2006,3ZGUBwDiY5HPOcWv4SBPQg,1,https://i.scdn.co/image/3b7937284e17b5381de756cdbbdec6024cc4ae1d,10/21/1994,Wildflowers,20dt11ZTAtjsfcNJLP9u30,Time To Move On,48,https://embed.spotify.com/?uri=spotify:track:20dt11ZTAtjsfcNJLP9u30,57,2UZMlIwnkgAEDBsw1Rejkn,195333,FALSE,0.0836,0.613,0.716,0.000381,2,0.105,-9.365,1,0.0261,112.588,4,0.515
Tom Petty (solo),1989-2006,3ZGUBwDiY5HPOcWv4SBPQg,1,https://i.scdn.co/image/3b7937284e17b5381de756cdbbdec6024cc4ae1d,10/21/1994,Wildflowers,0YkbYk24ODhuewb79zZZzM,You Wreck Me,51,https://embed.spotify.com/?uri=spotify:track:0YkbYk24ODhuewb79zZZzM,57,2UZMlIwnkgAEDBsw1Rejkn,202893,FALSE,0.000605,0.479,0.89,0.000345,10,0.0932,-4.527,1,0.0374,164.491,4,0.807
Tom Petty (solo),1989-2006,3ZGUBwDiY5HPOcWv4SBPQg,1,https://i.scdn.co/image/3b7937284e17b5381de756cdbbdec6024cc4ae1d,10/21/1994,Wildflowers,1c0flvMImhKMuiZIc0VzEb,It's Good To Be King,46,https://embed.spotify.com/?uri=spotify:track:1c0flvMImhKMuiZIc0VzEb,57,2UZMlIwnkgAEDBsw1Rejkn,310933,FALSE,0.0143,0.523,0.622,0.0065,2,0.297,-6.632,1,0.0245,147.878,4,0.457
Tom Petty (solo),1989-2006,3ZGUBwDiY5HPOcWv4SBPQg,1,https://i.scdn.co/image/3b7937284e17b5381de756cdbbdec6024cc4ae1d,10/21/1994,Wildflowers,6quWu0dL3SfsniohMQePeS,Only A Broken Heart,40,https://embed.spotify.com/?uri=spotify:track:6quWu0dL3SfsniohMQePeS,57,2UZMlIwnkgAEDBsw1Rejkn,270866,FALSE,0.078,0.71,0.416,0.00129,7,0.139,-10.675,1,0.0258,97.81,4,0.383
Tom Petty (solo),1989-2006,3ZGUBwDiY5HPOcWv4SBPQg,1,https://i.scdn.co/image/3b7937284e17b5381de756cdbbdec6024cc4ae1d,10/21/1994,Wildflowers,7bBJ2wBvhbCiNaZRqG3yTr,Honey Bee,42,https://embed.spotify.com/?uri=spotify:track:7bBJ2wBvhbCiNaZRqG3yTr,57,2UZMlIwnkgAEDBsw1Rejkn,298600,FALSE,0.00356,0.531,0.695,0.00305,7,0.148,-5.811,1,0.0283,93.306,4,0.698
Tom Petty (solo),1989-2006,3ZGUBwDiY5HPOcWv4SBPQg,0,https://i.scdn.co/image/3b7937284e17b5381de756cdbbdec6024cc4ae1d,10/21/1994,Wildflowers,4vB5JbUveDx7UKGoIqOH2w,Don't Fade On Me,39,https://embed.spotify.com/?uri=spotify:track:4vB5JbUveDx7UKGoIqOH2w,57,2UZMlIwnkgAEDBsw1Rejkn,212200,FALSE,0.812,0.553,0.215,0.00028,7,0.116,-14.754,1,0.0291,108.934,4,0.42
Tom Petty (solo),1989-2006,3ZGUBwDiY5HPOcWv4SBPQg,0,https://i.scdn.co/image/3b7937284e17b5381de756cdbbdec6024cc4ae1d,10/21/1994,Wildflowers,6TCbEppcZ1NpqISe0uxohQ,Hard On Me,37,https://embed.spotify.com/?uri=spotify:track:6TCbEppcZ1NpqISe0uxohQ,57,2UZMlIwnkgAEDBsw1Rejkn,228466,FALSE,0.0242,0.678,0.402,2.02E-05,2,0.0747,-7.342,0,0.0276,73.711,4,0.406
Tom Petty (solo),1989-2006,3ZGUBwDiY5HPOcWv4SBPQg,0,https://i.scdn.co/image/3b7937284e17b5381de756cdbbdec6024cc4ae1d,10/21/1994,Wildflowers,7ClOFUxD5aabYsyKg0j7EV,Cabin Down Below,39,https://embed.spotify.com/?uri=spotify:track:7ClOFUxD5aabYsyKg0j7EV,57,2UZMlIwnkgAEDBsw1Rejkn,171240,FALSE,0.00273,0.552,0.919,0.0133,9,0.137,-5.136,1,0.0364,122.948,4,0.778
Tom Petty (solo),1989-2006,3ZGUBwDiY5HPOcWv4SBPQg,0,https://i.scdn.co/image/3b7937284e17b5381de756cdbbdec6024cc4ae1d,10/21/1994,Wildflowers,5sY2beqWPiCRmTyjEkRPPZ,To Find A Friend,39,https://embed.spotify.com/?uri=spotify:track:5sY2beqWPiCRmTyjEkRPPZ,57,2UZMlIwnkgAEDBsw1Rejkn,203626,FALSE,0.0214,0.542,0.673,0.000444,5,0.281,-8.08,1,0.0296,88.039,4,0.52
Tom Petty (solo),1989-2006,3ZGUBwDiY5HPOcWv4SBPQg,0,https://i.scdn.co/image/3b7937284e17b5381de756cdbbdec6024cc4ae1d,10/21/1994,Wildflowers,3wNdSbwkdsdr6lq3Wbp86d,A Higher Place,38,https://embed.spotify.com/?uri=spotify:track:3wNdSbwkdsdr6lq3Wbp86d,57,2UZMlIwnkgAEDBsw1Rejkn,236173,FALSE,0.0101,0.577,0.832,0.000442,9,0.0863,-5.336,1,0.0253,129.157,4,0.848
Tom Petty (solo),1989-2006,3ZGUBwDiY5HPOcWv4SBPQg,0,https://i.scdn.co/image/3b7937284e17b5381de756cdbbdec6024cc4ae1d,10/21/1994,Wildflowers,1C2uahwqdB2v4Fm8nxjSBZ,House In The Woods,36,https://embed.spotify.com/?uri=spotify:track:1C2uahwqdB2v4Fm8nxjSBZ,57,2UZMlIwnkgAEDBsw1Rejkn,332066,FALSE,0.0195,0.402,0.753,0.00524,0,0.0501,-4.783,1,0.0309,126.659,3,0.199
Tom Petty (solo),1989-2006,3ZGUBwDiY5HPOcWv4SBPQg,1,https://i.scdn.co/image/3b7937284e17b5381de756cdbbdec6024cc4ae1d,10/21/1994,Wildflowers,1JenqZNMU6unIwVWmoP3J0,Crawling Back To You,42,https://embed.spotify.com/?uri=spotify:track:1JenqZNMU6unIwVWmoP3J0,57,2UZMlIwnkgAEDBsw1Rejkn,305626,FALSE,0.056,0.615,0.495,0.000801,2,0.11,-9.53,0,0.0291,115.089,4,0.236
Tom Petty (solo),1989-2006,3ZGUBwDiY5HPOcWv4SBPQg,0,https://i.scdn.co/image/3b7937284e17b5381de756cdbbdec6024cc4ae1d,10/21/1994,Wildflowers,6M3LiDuzPCRLZ2eLnWK2a7,Wake Up Time,38,https://embed.spotify.com/?uri=spotify:track:6M3LiDuzPCRLZ2eLnWK2a7,57,2UZMlIwnkgAEDBsw1Rejkn,319333,FALSE,0.497,0.577,0.343,6.76E-05,2,0.115,-9.879,1,0.0269,112.436,3,0.23
Tom Petty (solo),1989-2006,5d71Imt5CIb7LpQwDMQ093,1,https://i.scdn.co/image/ca1b3817f571c60c1ef9d1b6b9af9ec8108fa72e,1/1/1989,Full Moon Fever,5tVA6TkbaAH9QMITTQRrNv,Free Fallin',64,https://embed.spotify.com/?uri=spotify:track:5tVA6TkbaAH9QMITTQRrNv,58,2UZMlIwnkgAEDBsw1Rejkn,256000,FALSE,0.219,0.63,0.449,0,5,0.0622,-13.243,1,0.0252,84.378,4,0.596
Tom Petty (solo),1989-2006,5d71Imt5CIb7LpQwDMQ093,1,https://i.scdn.co/image/ca1b3817f571c60c1ef9d1b6b9af9ec8108fa72e,1/1/1989,Full Moon Fever,7gSQv1OHpkIoAdUiRLdmI6,I Won't Back Down,59,https://embed.spotify.com/?uri=spotify:track:7gSQv1OHpkIoAdUiRLdmI6,58,2UZMlIwnkgAEDBsw1Rejkn,178360,FALSE,0.0512,0.783,0.502,3.15E-06,7,0.156,-13.395,1,0.0325,114.02,4,0.962
Tom Petty (solo),1989-2006,5d71Imt5CIb7LpQwDMQ093,1,https://i.scdn.co/image/ca1b3817f571c60c1ef9d1b6b9af9ec8108fa72e,1/1/1989,Full Moon Fever,4PJEK76V3A1S0XzZJuTWh7,Love Is A Long Road,41,https://embed.spotify.com/?uri=spotify:track:4PJEK76V3A1S0XzZJuTWh7,58,2UZMlIwnkgAEDBsw1Rejkn,247600,FALSE,0.0437,0.632,0.594,0.000179,4,0.0826,-10.856,1,0.0308,116.348,4,0.539
Tom Petty (solo),1989-2006,5d71Imt5CIb7LpQwDMQ093,1,https://i.scdn.co/image/ca1b3817f571c60c1ef9d1b6b9af9ec8108fa72e,1/1/1989,Full Moon Fever,4tSZr210OTY6upjNYfEYUI,A Face In The Crowd,40,https://embed.spotify.com/?uri=spotify:track:4tSZr210OTY6upjNYfEYUI,58,2UZMlIwnkgAEDBsw1Rejkn,239306,FALSE,0.11,0.699,0.61,0.00188,4,0.06,-13.372,0,0.0272,105.568,4,0.739
Tom Petty (solo),1989-2006,5d71Imt5CIb7LpQwDMQ093,1,https://i.scdn.co/image/ca1b3817f571c60c1ef9d1b6b9af9ec8108fa72e,1/1/1989,Full Moon Fever,4AiMaeCXwsldpwvA5wu5gM,Runnin' Down A Dream,47,https://embed.spotify.com/?uri=spotify:track:4AiMaeCXwsldpwvA5wu5gM,58,2UZMlIwnkgAEDBsw1Rejkn,292000,FALSE,0.000672,0.467,0.88,0.16,9,0.486,-12.673,1,0.0424,170.055,4,0.427
Tom Petty (solo),1989-2006,5d71Imt5CIb7LpQwDMQ093,0,https://i.scdn.co/image/ca1b3817f571c60c1ef9d1b6b9af9ec8108fa72e,1/1/1989,Full Moon Fever,0rF4U1f5uhLpwZ8a4M7ihr,Feel A Whole Lot Better,38,https://embed.spotify.com/?uri=spotify:track:0rF4U1f5uhLpwZ8a4M7ihr,58,2UZMlIwnkgAEDBsw1Rejkn,169626,FALSE,0.067,0.585,0.766,9.67E-06,9,0.232,-10.485,1,0.0269,135.041,4,0.96
Tom Petty (solo),1989-2006,5d71Imt5CIb7LpQwDMQ093,1,https://i.scdn.co/image/ca1b3817f571c60c1ef9d1b6b9af9ec8108fa72e,1/1/1989,Full Moon Fever,2ZS3jFe6p8UoVyrY5jWBlF,Yer So Bad,47,https://embed.spotify.com/?uri=spotify:track:2ZS3jFe6p8UoVyrY5jWBlF,58,2UZMlIwnkgAEDBsw1Rejkn,185666,FALSE,0.00891,0.571,0.533,0,7,0.194,-12.758,1,0.0288,90.466,4,0.769
Tom Petty (solo),1989-2006,5d71Imt5CIb7LpQwDMQ093,0,https://i.scdn.co/image/ca1b3817f571c60c1ef9d1b6b9af9ec8108fa72e,1/1/1989,Full Moon Fever,2ZbnL7TbxQxY7gs32zJXr9,Depending On You,36,https://embed.spotify.com/?uri=spotify:track:2ZbnL7TbxQxY7gs32zJXr9,58,2UZMlIwnkgAEDBsw1Rejkn,168533,FALSE,0.0968,0.67,0.83,5.78E-06,2,0.0565,-10.312,1,0.0274,127.895,4,0.968
Tom Petty (solo),1989-2006,5d71Imt5CIb7LpQwDMQ093,0,https://i.scdn.co/image/ca1b3817f571c60c1ef9d1b6b9af9ec8108fa72e,1/1/1989,Full Moon Fever,05Rd8zTyrkoOkglshkAQjR,The Apartment Song,38,https://embed.spotify.com/?uri=spotify:track:05Rd8zTyrkoOkglshkAQjR,58,2UZMlIwnkgAEDBsw1Rejkn,152506,FALSE,0.0965,0.676,0.692,0,9,0.106,-11.549,1,0.0351,143.082,4,0.865
Tom Petty (solo),1989-2006,5d71Imt5CIb7LpQwDMQ093,0,https://i.scdn.co/image/ca1b3817f571c60c1ef9d1b6b9af9ec8108fa72e,1/1/1989,Full Moon Fever,1ltSMXmvwdwnHcVY6tXKnB,Alright For Now,37,https://embed.spotify.com/?uri=spotify:track:1ltSMXmvwdwnHcVY6tXKnB,58,2UZMlIwnkgAEDBsw1Rejkn,120866,FALSE,0.811,0.545,0.107,8.57E-05,2,0.11,-21.405,1,0.0351,75.635,4,0.408
Tom Petty (solo),1989-2006,5d71Imt5CIb7LpQwDMQ093,0,https://i.scdn.co/image/ca1b3817f571c60c1ef9d1b6b9af9ec8108fa72e,1/1/1989,Full Moon Fever,3fUNTk0PhIXRftol5ZL8zj,A Mind With A Heart Of It's Own,35,https://embed.spotify.com/?uri=spotify:track:3fUNTk0PhIXRftol5ZL8zj,58,2UZMlIwnkgAEDBsw1Rejkn,211293,FALSE,0.218,0.703,0.911,0,2,0.13,-11.016,1,0.0567,101.529,4,0.63
Tom Petty (solo),1989-2006,5d71Imt5CIb7LpQwDMQ093,0,https://i.scdn.co/image/ca1b3817f571c60c1ef9d1b6b9af9ec8108fa72e,1/1/1989,Full Moon Fever,6fKYUIurKDNTHz7bEOaOj6,Zombie Zoo,37,https://embed.spotify.com/?uri=spotify:track:6fKYUIurKDNTHz7bEOaOj6,58,2UZMlIwnkgAEDBsw1Rejkn,178506,FALSE,0.0417,0.687,0.87,0,9,0.0361,-10.654,1,0.0314,116.229,4,0.902
Tom Petty and the Heartbreakers,1976-1987,55dSc0Ry199sq95DwnHFFa,0,https://i.scdn.co/image/70a5fb46a0f7267d677a10e4365b1a9426489a1d,7/29/2014,Hypnotic Eye,5TCq5VBFgZx6Pg3qeGqUE4,American Dream Plan B,38,https://embed.spotify.com/?uri=spotify:track:5TCq5VBFgZx6Pg3qeGqUE4,40,4tX2TplrkIP4v05BNC903e,179426,FALSE,0.174,0.687,0.612,0,2,0.125,-4.777,1,0.0446,128.373,4,0.813
Tom Petty and the Heartbreakers,1976-1987,55dSc0Ry199sq95DwnHFFa,0,https://i.scdn.co/image/70a5fb46a0f7267d677a10e4365b1a9426489a1d,7/29/2014,Hypnotic Eye,6EbwtNHHupaiR2tCTNwDFz,Fault Lines,34,https://embed.spotify.com/?uri=spotify:track:6EbwtNHHupaiR2tCTNwDFz,40,4tX2TplrkIP4v05BNC903e,267600,FALSE,0.00108,0.529,0.775,3.87E-05,8,0.275,-5.284,0,0.0267,98.178,4,0.714
Tom Petty and the Heartbreakers,1976-1987,55dSc0Ry199sq95DwnHFFa,0,https://i.scdn.co/image/70a5fb46a0f7267d677a10e4365b1a9426489a1d,7/29/2014,Hypnotic Eye,2JnQvMvZyV8c2fiLMKHZ80,Red River,37,https://embed.spotify.com/?uri=spotify:track:2JnQvMvZyV8c2fiLMKHZ80,40,4tX2TplrkIP4v05BNC903e,239693,FALSE,0.0811,0.596,0.728,1.53E-06,9,0.452,-5.275,0,0.0278,114.945,4,0.555
Tom Petty and the Heartbreakers,1976-1987,55dSc0Ry199sq95DwnHFFa,0,https://i.scdn.co/image/70a5fb46a0f7267d677a10e4365b1a9426489a1d,7/29/2014,Hypnotic Eye,1u4HpdpAG9W8HGXAlEqAhb,Full Grown Boy,30,https://embed.spotify.com/?uri=spotify:track:1u4HpdpAG9W8HGXAlEqAhb,40,4tX2TplrkIP4v05BNC903e,206120,FALSE,0.776,0.73,0.296,0.000457,2,0.125,-12.43,0,0.0276,108.043,4,0.495
Tom Petty and the Heartbreakers,1976-1987,55dSc0Ry199sq95DwnHFFa,0,https://i.scdn.co/image/70a5fb46a0f7267d677a10e4365b1a9426489a1d,7/29/2014,Hypnotic Eye,757plEIHl29OU5hOMRvJnH,All You Can Carry,32,https://embed.spotify.com/?uri=spotify:track:757plEIHl29OU5hOMRvJnH,40,4tX2TplrkIP4v05BNC903e,274813,FALSE,0.368,0.511,0.774,7.69E-06,9,0.265,-4.281,1,0.0276,115.385,4,0.756
Tom Petty and the Heartbreakers,1976-1987,55dSc0Ry199sq95DwnHFFa,0,https://i.scdn.co/image/70a5fb46a0f7267d677a10e4365b1a9426489a1d,7/29/2014,Hypnotic Eye,4qpNYHLKY8VWK3jU9dtext,Power Drunk,30,https://embed.spotify.com/?uri=spotify:track:4qpNYHLKY8VWK3jU9dtext,40,4tX2TplrkIP4v05BNC903e,279493,FALSE,0.611,0.626,0.505,0.00157,2,0.147,-7.212,1,0.0234,92.275,4,0.495
Tom Petty and the Heartbreakers,1976-1987,55dSc0Ry199sq95DwnHFFa,0,https://i.scdn.co/image/70a5fb46a0f7267d677a10e4365b1a9426489a1d,7/29/2014,Hypnotic Eye,2LpjANuqrysVLtWHqgtuwG,Forgotten Man,33,https://embed.spotify.com/?uri=spotify:track:2LpjANuqrysVLtWHqgtuwG,40,4tX2TplrkIP4v05BNC903e,168960,FALSE,0.0872,0.625,0.875,2.38E-05,10,0.148,-5.405,0,0.0276,103.03,4,0.763
Tom Petty and the Heartbreakers,1976-1987,55dSc0Ry199sq95DwnHFFa,0,https://i.scdn.co/image/70a5fb46a0f7267d677a10e4365b1a9426489a1d,7/29/2014,Hypnotic Eye,303LVb822iYKBiPdEGawa9,Sins Of My Youth,29,https://embed.spotify.com/?uri=spotify:track:303LVb822iYKBiPdEGawa9,40,4tX2TplrkIP4v05BNC903e,229533,FALSE,0.408,0.621,0.505,0.0182,11,0.121,-11.477,0,0.0331,111.984,4,0.448
Tom Petty and the Heartbreakers,1976-1987,55dSc0Ry199sq95DwnHFFa,0,https://i.scdn.co/image/70a5fb46a0f7267d677a10e4365b1a9426489a1d,7/29/2014,Hypnotic Eye,2rlhuKi3o7oySloqWw5TUa,U Get Me High,38,https://embed.spotify.com/?uri=spotify:track:2rlhuKi3o7oySloqWw5TUa,40,4tX2TplrkIP4v05BNC903e,251853,FALSE,0.00118,0.612,0.559,0.00837,4,0.13,-4.915,1,0.0264,101.456,4,0.752
Tom Petty and the Heartbreakers,1976-1987,55dSc0Ry199sq95DwnHFFa,0,https://i.scdn.co/image/70a5fb46a0f7267d677a10e4365b1a9426489a1d,7/29/2014,Hypnotic Eye,2hlCLts7h7aHlyuWibLayL,Burnt Out Town,27,https://embed.spotify.com/?uri=spotify:track:2hlCLts7h7aHlyuWibLayL,40,4tX2TplrkIP4v05BNC903e,184960,FALSE,0.11,0.612,0.681,0.0213,9,0.0952,-5.816,0,0.0268,107.296,4,0.427
Tom Petty and the Heartbreakers,1976-1987,55dSc0Ry199sq95DwnHFFa,0,https://i.scdn.co/image/70a5fb46a0f7267d677a10e4365b1a9426489a1d,7/29/2014,Hypnotic Eye,61yxDjvjwWEcZ47o9DJckg,Shadow People,29,https://embed.spotify.com/?uri=spotify:track:61yxDjvjwWEcZ47o9DJckg,40,4tX2TplrkIP4v05BNC903e,403160,FALSE,0.139,0.683,0.523,0.0039,9,0.0948,-7.743,0,0.0307,95.041,4,0.213
Tom Petty and the Heartbreakers,1976-1987,1x0nxFkOWytBolK91qkUSJ,0,https://i.scdn.co/image/d8196f39ae3b2fedba407a73fa22b214942d817f,6/15/2010,Mojo,4kxO8k7tQwTuV62gU87MIz,Jefferson Jericho Blues,33,https://embed.spotify.com/?uri=spotify:track:4kxO8k7tQwTuV62gU87MIz,39,4tX2TplrkIP4v05BNC903e,203480,FALSE,0.216,0.571,0.849,0.0018,2,0.224,-5.384,1,0.0305,107.049,4,0.725
Tom Petty and the Heartbreakers,1976-1987,1x0nxFkOWytBolK91qkUSJ,0,https://i.scdn.co/image/d8196f39ae3b2fedba407a73fa22b214942d817f,6/15/2010,Mojo,09mpWWohdXZXaseBdeqgS8,First Flash Of Freedom,32,https://embed.spotify.com/?uri=spotify:track:09mpWWohdXZXaseBdeqgS8,39,4tX2TplrkIP4v05BNC903e,412693,FALSE,0.157,0.362,0.544,0.0256,11,0.169,-8.402,0,0.0266,135.488,3,0.373
Tom Petty and the Heartbreakers,1976-1987,1x0nxFkOWytBolK91qkUSJ,0,https://i.scdn.co/image/d8196f39ae3b2fedba407a73fa22b214942d817f,6/15/2010,Mojo,1bwXsRO9GBPeHYtQaCP9OI,Running Man's Bible,27,https://embed.spotify.com/?uri=spotify:track:1bwXsRO9GBPeHYtQaCP9OI,39,4tX2TplrkIP4v05BNC903e,361320,FALSE,0.0122,0.694,0.639,0.0011,4,0.124,-6.792,0,0.0271,135.509,4,0.326
Tom Petty and the Heartbreakers,1976-1987,1x0nxFkOWytBolK91qkUSJ,0,https://i.scdn.co/image/d8196f39ae3b2fedba407a73fa22b214942d817f,6/15/2010,Mojo,39Y6FhE6CKDxHAJlU2jhUv,The Trip To Pirate's Cove,28,https://embed.spotify.com/?uri=spotify:track:39Y6FhE6CKDxHAJlU2jhUv,39,4tX2TplrkIP4v05BNC903e,299133,FALSE,0.258,0.563,0.504,5.58E-05,4,0.182,-10.407,0,0.0229,87.246,4,0.502
